id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,r_pathway,parameter_class,parameter_bounds,comb_uncertainty_type,comb_uncertainty
3d37539ad71fef4043d01f657b76d239,3e05552b480e560290879d5f226588c4,2760,Lassa mammarenavirus,Human delay - symptom onset>admission to care,10.0,0.0,Days,8.0,14.0,Median,,,7.0,12.0,IQR,,,,,,False,,,False,False,Endemic,,,Method,True,False,,,,,,Both,Hospital based,Persons under investigation,,,9.0,Nigeria,Ebonyi State,,Aug 08,2018.0,,Dec 12,2018.0,,False,,,False,False,,Human delay,8 - 14,IQR,7 - 12
3d37539ad71fef4043d01f657b76d239,a7565cfaa82f3f278ff3eeddcb622ed2,2760,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Age;Sex,,Not significant,Unspecified,Both,Hospital based,Persons under investigation,,,83.0,Nigeria,Ebonyi State,,Dec 12,2017.0,,Dec 12,2018.0,,False,,,False,False,,Risk factors,,,
3d37539ad71fef4043d01f657b76d239,67dc98f9aa4a072ae94f067874c14494,2760,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Other,,Significant,Adjusted,Both,Hospital based,Persons under investigation,,,83.0,Nigeria,Ebonyi State,,Dec 12,2017.0,,Dec 12,2018.0,,False,,,False,False,,Risk factors,,,
5f3360ae52f4a2deaeb5cd644dfaff5b,83fa0c9533255954ef14d9ceba1c87dd,2772,Lassa mammarenavirus,Seroprevalence - IgG,20.12,0.0,Percentage (%),0.0,83.25,Unspecified,,,,,,1040.0,5168.0,,,,False,,,False,False,Endemic,,,Region,True,False,,,,,,Both,Population based,General population,,,5168.0,Sierra Leone,Kenema,,Jul 07,2015.0,,Jun 06,2018.0,,False,,,False,False,,Seroprevalence,0 - 83.25,,
5f3360ae52f4a2deaeb5cd644dfaff5b,4c3e655b30e294f027dcb8c795595d10,2772,Lassa mammarenavirus,Seroprevalence - IgG,10.61,0.0,Percentage (%),0.0,88.33,Unspecified,,,,,,339.0,3196.0,,,,False,,,False,False,Unspecified,,,Region,True,False,,,,,,Both,Community based,General population,,,3196.0,Sierra Leone,Tonkolili,,Jul 07,2015.0,,Jun 06,2018.0,,False,,,False,False,,Seroprevalence,0 - 88.33,,
5f3360ae52f4a2deaeb5cd644dfaff5b,de306a5cd695ecaeff3d30e5ec2ad7bb,2772,Lassa mammarenavirus,Seroprevalence - IgG,14.14,0.0,Percentage (%),0.0,74.39,Unspecified,,,,,,322.0,2278.0,,,,False,,,False,False,Unspecified,,,Region,True,False,,,,,,Both,Community based,General population,,,2278.0,Sierra Leone,Port Loko,,Jul 07,2015.0,,Jun 06,2018.0,,False,,,False,False,,Seroprevalence,0 - 74.39,,
ea5e1757b611b55eaf481e7a9c3ec178,92339b5f0ed2cbd7ac8c78c8af900433,2791,Lassa mammarenavirus,Severity - case fatality rate (CFR),,0.0,Percentage (%),22.0,36.0,,,,,,,,,,,,False,,,False,False,Endemic,Unspecified,,Time,True,True,,,,,,Unspecified,Population based,Persons under investigation,,,,Nigeria,,1.0,Jan 01,2017.0,28.0,Apr 04,2019.0,,False,,,False,False,,Severity,22 - 36,,
260a37bdb18178b8d67be7e445d711fc,128587754654e460c03774070052463b,2818,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Other,,Significant,Adjusted,Unspecified,Hospital based,Persons under investigation,,,201.0,Nigeria,Irrua,,Jan 01,2014.0,,Apr 04,2017.0,,False,,,False,False,,Risk factors,,,
260a37bdb18178b8d67be7e445d711fc,a423fa2c6aad6674b262bfe7fa4bd50b,2818,Lassa mammarenavirus,Severity - case fatality rate (CFR),37.6,0.0,Percentage (%),24.0,37.6,Unspecified,,,,,,115.0,306.0,,,,False,,,False,False,Endemic,Unspecified,,Other,True,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,306.0,Nigeria,Irrua,,Jan 01,2014.0,,Apr 04,2017.0,,False,,,False,False,,Severity,24 - 37.6,,
b0cb7f28ca6093ffed8cf98b8ae2147f,a097d387f3bb6a4a6143b0931363d38f,2826,Lassa mammarenavirus,Seroprevalence - IgG,45.7,0.0,Percentage (%),,,Unspecified,,,38.4,53.1,95% CI,77.0,170.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Female,Hospital based,Pregnant women,20.0,46.0,170.0,Nigeria,Edo State,12.0,Feb 02,2019.0,20.0,Dec 12,2019.0,,False,,,False,False,,Seroprevalence,,95% CI,38.4 - 53.1
217f8f970c783587d1d95f2ff66a80ce,7d7e82a5f5ae713d625e08340bc3d74a,3147,Lassa mammarenavirus,Severity - case fatality rate (CFR),28.0,0.0,Percentage (%),3.5,82.0,Unspecified,,,,,,16.0,57.0,,,,False,,,False,False,Endemic,Unspecified,,"Age, Disease generation, Symptoms",True,False,,,,,,Both,Hospital based,Children,0.0,15.0,57.0,Nigeria,Irrua,,Jan 01,2009.0,,Aug 08,2017.0,,False,,,False,False,,Severity,3.5 - 82,,
217f8f970c783587d1d95f2ff66a80ce,6b2032bd15d31785cd042a958854a61f,3147,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Other,,Significant,Unspecified,Both,Hospital based,Children,0.0,15.0,57.0,Nigeria,Irrua,,Jan 01,2009.0,,Aug 08,2017.0,,False,,,False,False,,Risk factors,,,
44cbc7e81ddc4e41ce7eaab9079a275f,c953f96faa3e9e19be55852566498267,3153,Lassa mammarenavirus,Human delay - symptom onset>admission to care,6.0,0.0,Days,3.0,10.0,Median,,,4.0,10.0,IQR,,,,,,False,,,False,False,Endemic,,,"Age, Disease generation, Occupation, Other, Region, Sex",True,False,,,,,,Unspecified,Population based,Persons under investigation,,,389.0,Nigeria,"Edo, Ondo, Cross River, Nasarawa",,Dec 12,2018.0,,Apr 04,2019.0,,False,,,False,False,,Human delay,3 - 10,IQR,4 - 10
44cbc7e81ddc4e41ce7eaab9079a275f,c8c2e989bacf8071b866fd7586c012f8,3153,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Onset-Admission Delay,Age;Close contact;Funeral;Household contact;Non-household contact;Occupation;Other;Sex,Healthcare;Other;Public Transport,Not significant,Not adjusted,Unspecified,Population based,Persons under investigation,,,389.0,Nigeria,"Edo, Ondo, Cross River, Nasarawa",,Dec 12,2018.0,,Apr 04,2019.0,,False,,,False,False,,Risk factors,,,
f2d5c6a48f380fa9782210d5d1340112,3f01805ba2efa2e49ffe08cb960ae888,3210,Lassa mammarenavirus,Severity - case fatality rate (CFR),,0.0,Percentage (%),16.7,33.3,,,,,,,,,,,,False,,,False,False,Endemic,Naive,,Symptoms,True,True,,,,,,Both,Hospital based,Children,,,58.0,Nigeria,Irrua Specialist Teaching Hospital,,,2009.0,,,2017.0,,False,,,False,False,,Severity,16.7 - 33.3,,
f2d5c6a48f380fa9782210d5d1340112,4d8dad6155b597b40ec058b7a86e6a50,3210,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Other,,Significant,Not adjusted,Both,Hospital based,Children,,,58.0,Nigeria,Irrua Specialist Teaching Hospital,,,2009.0,,,2017.0,,False,,,False,False,,Risk factors,,,
f2d5c6a48f380fa9782210d5d1340112,088b8643a46bf7925447ef0e8a3b40e6,3210,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Other,,Not significant,Not adjusted,Both,Hospital based,Children,,,58.0,Nigeria,Irrua Specialist Teaching Hospital,,,2009.0,,,2017.0,,False,,,False,False,,Risk factors,,,
f2d5c6a48f380fa9782210d5d1340112,4b217a2b2966e1c019d4686644ce619b,3210,Lassa mammarenavirus,Severity - case fatality rate (CFR),28.1,0.0,Percentage (%),,,Unspecified,,,,,,16.0,57.0,,,,False,,,False,False,Endemic,Adjusted,,,False,False,,,,,,Both,Hospital based,Children,,,57.0,Nigeria,Irrua Specialist Teaching Hospital,,,2009.0,,,2017.0,,False,,,False,False,,Severity,,,
294111f7af455a48f3afbff8947a361d,391e377ece1c8e1fad79120a7acc6545,3215,Lassa mammarenavirus,Severity - case fatality rate (CFR),37.2,0.0,Percentage (%),14.3,71.4,Unspecified,,,,,,42.0,113.0,,,,False,,,False,False,Endemic,Unspecified,,"Age, Sex",True,False,,,,,,Both,Hospital based,Persons under investigation,,,113.0,Nigeria,Ebonyi,1.0,Jan 01,2018.0,31.0,Mar 03,2019.0,,False,,,False,False,,Severity,14.3 - 71.4,,
b8516a2631cd0039e808ea3f25e92376,7ef6c1fd0150e2f35009e7407e71f4eb,3258,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Infection,Age;Occupation;Other;Sex,Education;Healthcare;Livestock and animal herders;Other,Significant,Not adjusted,Both,Hospital based,Persons under investigation,,,20027.0,Nigeria,,,,2018.0,,,2021.0,,False,,,False,False,,Risk factors,,,
b8516a2631cd0039e808ea3f25e92376,9a27c6d53d0c723b59db8635536a8a36,3258,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Infection,Age;Occupation;Other,Education;Healthcare;Other,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,,,20027.0,Nigeria,,,,2018.0,,,2021.0,,False,,,False,False,,Risk factors,,,
b8516a2631cd0039e808ea3f25e92376,8e98a7a9175c3a4a95b63cc4ce56a7ed,3258,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Infection,Age;Occupation;Other;Sex,Education;Healthcare;Livestock and animal herders;Other,Significant,Adjusted,Both,Hospital based,Persons under investigation,,,20027.0,Nigeria,,,,2018.0,,,2021.0,,False,,,False,False,,Risk factors,,,
b8516a2631cd0039e808ea3f25e92376,f5a310c705e061fab882e731d65daeb8,3258,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Infection,Age;Occupation;Other,Other,Not significant,Adjusted,Both,Hospital based,Persons under investigation,,,20027.0,Nigeria,,,,2018.0,,,2021.0,,False,,,False,False,,Risk factors,,,
bfae56165b38ab91bc614f3f3034813d,3be7f3dee0c6e53036d3f9ad3fb719bf,3395,Lassa mammarenavirus,Seroprevalence - IFA,0.0,0.0,Percentage (%),0.0,0.0,Unspecified,,,,,,0.0,486.0,,,,False,,,False,False,Unspecified,,,Region,True,False,,,,,,Unspecified,School based,Children,8.0,10.0,486.0,Zimbabwe,"Omay, Ndowoyo, Maranke, Cbiweshe",,,1980.0,,,1980.0,,False,,,False,False,,Seroprevalence,0 - 0,,
0da91575e19ea339f0e94f45a7e74110,794c2930be9e8eea40119b2e1fb76b8c,3530,Lassa mammarenavirus,Seroprevalence - IgG,33.2,0.0,Percentage (%),21.6,44.0,Unspecified,,,,,,682.0,2051.0,,,,False,,,False,False,Endemic,,,"Other, Time",True,False,,,,,,Both,Hospital based,Persons under investigation,,,2051.0,Sierra Leone,Kenema Government Hospital,1.0,Jan 01,2012.0,31.0,Dec 12,2019.0,,False,,,False,False,,Seroprevalence,21.6 - 44,,
0da91575e19ea339f0e94f45a7e74110,08cb918dd73d7aa96dc5bf15356d24b2,3530,Lassa mammarenavirus,Seroprevalence - IgM,25.6,0.0,Percentage (%),16.5,36.4,Unspecified,,,,,,838.0,3277.0,,,,False,,,False,False,Endemic,,,"Other, Time",True,False,,,,,,Both,Hospital based,Persons under investigation,,,3277.0,Sierra Leone,Kenema Government Hospital,1.0,Jan 01,2012.0,31.0,Dec 12,2019.0,,False,,,False,False,,Seroprevalence,16.5 - 36.4,,
0da91575e19ea339f0e94f45a7e74110,2bf70247f59714f87074abbe951ccf62,3530,Lassa mammarenavirus,Severity - case fatality rate (CFR),78.5,0.0,Percentage (%),31.0,100.0,Unspecified,,,,,,106.0,135.0,,,,False,,,False,False,Endemic,Adjusted,,"Other, Time",True,False,,,,,,Both,Hospital based,Persons under investigation,,,135.0,Sierra Leone,Kenema Government Hospital,1.0,Jan 01,2012.0,31.0,Dec 12,2019.0,,False,,,False,False,,Severity,31 - 100,,
0da91575e19ea339f0e94f45a7e74110,e23da13e6c18b021ce4f65d7d2c5846c,3530,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,True,Endemic,,,,False,False,Serology,Age;Hospitalisation;Other,,Significant,Not adjusted,Both,Hospital based,Persons under investigation,,,,Sierra Leone,Kenema Government Hospital,1.0,Jan 01,2012.0,31.0,Dec 12,2019.0,,False,,,False,False,,Risk factors,,,
0da91575e19ea339f0e94f45a7e74110,449d31f64720c66aba2f3cbec0be3eb6,3530,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,True,Endemic,,,,False,False,Serology,Other;Sex,,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,,,,Sierra Leone,Kenema Government Hospital,1.0,Jan 01,2012.0,31.0,Dec 12,2019.0,,False,,,False,False,,Risk factors,,,
0da91575e19ea339f0e94f45a7e74110,5a2f4a716599892f041239e41e55efd3,3530,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,True,Endemic,,,,False,False,Death,Other,,Significant,Not adjusted,Both,Hospital based,Persons under investigation,,,,Sierra Leone,Kenema Government Hospital,1.0,Jan 01,2012.0,31.0,Dec 12,2019.0,,False,,,False,False,,Risk factors,,,
0da91575e19ea339f0e94f45a7e74110,0bc16c06a7049fe23655a1ca5b99b7d6,3530,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,True,Endemic,,,,False,False,Death,Age;Hospitalisation;Other;Sex,,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,,,,Sierra Leone,Kenema Government Hospital,1.0,Jan 01,2012.0,31.0,Dec 12,2019.0,,False,,,False,False,,Risk factors,,,
0da91575e19ea339f0e94f45a7e74110,b08457b22e62991710c8ca7a00b6db98,3530,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Infection,Age;Hospitalisation;Other,,Significant,Not adjusted,Both,Hospital based,Persons under investigation,,,,Sierra Leone,Kenema Government Hospital,1.0,Jan 01,2012.0,31.0,Dec 12,2019.0,,False,,,False,False,,Risk factors,,,
0da91575e19ea339f0e94f45a7e74110,205a6c920a0c7788de630ba64f549f59,3530,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Infection,Other;Sex,,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,,,,Sierra Leone,Kenema Government Hospital,1.0,Jan 01,2012.0,31.0,Dec 12,2019.0,,False,,,False,False,,Risk factors,,,
3efeb894f639574d3043e3dfa69b304c,6243b91b077463fedc0e3d113918dc2e,3634,Lassa mammarenavirus,Severity - case fatality rate (CFR),,0.0,Percentage (%),9.3,29.2,,,,,,,,,,,,False,,,False,False,Endemic,Unspecified,,Time,True,True,,,,,,Both,Population based,Persons under investigation,,,,Nigeria,,,Jan 01,2015.0,26.0,Sep 09,2021.0,,False,,,False,False,,Severity,9.3 - 29.2,,
0db8faf852447230548f66dda6881c6b,45db30e6d6ef784f96eb0346df756199,3635,Lassa mammarenavirus,Severity - case fatality rate (CFR),21.0,0.0,Percentage (%),,,Unspecified,,,,,,174.0,833.0,,,,False,,,False,False,Mid outbreak,Unspecified,,,False,False,,,,,,Both,Population based,Mixed groups,,,833.0,Nigeria,,1.0,Jan 01,2019.0,29.0,Dec 12,2019.0,,False,,,False,False,,Severity,,,
c76d543ba3ba0a89ffd86c8e33d9b7b9,d54f6046f92386b29bc0bb09a0bdb6c3,3670,Lassa mammarenavirus,Seroprevalence - IgG,0.1,0.0,Percentage (%),,,Unspecified,,,,,,2.0,1744.0,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Population based,Other,,,1744.0,Uganda,"Fort Portal, Mbarara, Kampala, Mabale, Gulu",,,2006.0,,,2007.0,,False,,,False,False,,Seroprevalence,,,
242d0c4f51bb272ffe22cef60532a398,8a5c7fb8fc825eed2e526b6aa886adbc,3716,Lassa mammarenavirus,Severity - case fatality rate (CFR),27.9,0.0,Percentage (%),15.3,93.7,Unspecified,,,,,,362.0,1298.0,,,,False,,,False,False,Endemic,Naive,,Time,True,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,1298.0,Nigeria,Irrua,,,2008.0,,,2018.0,,False,,,False,False,,Severity,15.3 - 93.7,,
242d0c4f51bb272ffe22cef60532a398,5259d8b16aafb2c6e8f2a2aae3e1e69b,3716,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Other,,Significant,Not adjusted,Unspecified,Hospital based,Persons under investigation,,,1298.0,Nigeria,Irrua,,,2008.0,,,2018.0,,False,,,False,False,,Risk factors,,,
d9af1f8c5d991e8997c113d032175435,569ce5a1e39769393feebb0abe71423b,3841,Lassa mammarenavirus,Severity - case fatality rate (CFR),57.0,0.0,Percentage (%),,,Unspecified,,,,,,25.0,44.0,,,,False,,,False,False,Endemic,Adjusted,,,False,False,,,,,,Both,Hospital based,Persons under investigation,5.0,73.0,44.0,Nigeria,Plateau State,,,2016.0,,,2018.0,,False,,,False,False,,Severity,,,
5c5ffbe66a43c846fd20725dd3e4ad45,9a8627473eb176cec88aa3f0d78c0b44,3991,Lassa mammarenavirus,Severity - case fatality rate (CFR),13.8,0.0,Percentage (%),,,Unspecified,,,,,,100.0,724.0,,,,False,,,False,False,Endemic,Adjusted,,,False,False,,,,,,Both,Population based,Persons under investigation,,,724.0,Nigeria,,,Jan 01,2018.0,,Jun 06,2019.0,,False,,,False,False,,Severity,,,
5c5ffbe66a43c846fd20725dd3e4ad45,3726258982d17e93bfc68c54a2334ae2,3991,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Infection,Age;Occupation;Other;Sex,Healthcare;Livestock and animal herders;Other,Significant,Not adjusted,Both,Population based,Persons under investigation,,,1991.0,Nigeria,,,Jan 01,2018.0,,Jun 06,2019.0,,False,,,False,False,,Risk factors,,,
5c5ffbe66a43c846fd20725dd3e4ad45,deb4f2ee5b16f2d4fa5266576e5f1dd8,3991,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Infection,Age;Other,,Not significant,Not adjusted,Both,Population based,Persons under investigation,,,1991.0,Nigeria,,,Jan 01,2018.0,,Jun 06,2019.0,,False,,,False,False,,Risk factors,,,
5c5ffbe66a43c846fd20725dd3e4ad45,3a67f58cd6aacf8961d6b46b1aa7ea0e,3991,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Infection,Occupation;Other;Sex,Livestock and animal herders;Other,Significant,Adjusted,Both,Population based,Persons under investigation,,,1991.0,Nigeria,,,Jan 01,2018.0,,Jun 06,2019.0,,False,,,False,False,,Risk factors,,,
5c5ffbe66a43c846fd20725dd3e4ad45,ae4b62a575028b3b4187e1c0cc4e817a,3991,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Infection,Age;Occupation;Other,Healthcare;Other,Not significant,Adjusted,Both,Population based,Persons under investigation,,,1991.0,Nigeria,,,Jan 01,2018.0,,Jun 06,2019.0,,False,,,False,False,,Risk factors,,,
5c5ffbe66a43c846fd20725dd3e4ad45,bac4550ea8eb9540a0d28cf1023ec831,3991,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Age;Occupation;Other,Livestock and animal herders;Other,Significant,Not adjusted,Both,Population based,Persons under investigation,,,724.0,Nigeria,,,Jan 01,2018.0,,Jun 06,2019.0,,False,,,False,False,,Risk factors,,,
5c5ffbe66a43c846fd20725dd3e4ad45,fbbed09e6d4a71069f968abd416399ab,3991,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Occupation;Other;Sex,Healthcare;Other,Not significant,Not adjusted,Both,Population based,Persons under investigation,,,724.0,Nigeria,,,Jan 01,2018.0,,Jun 06,2019.0,,False,,,False,False,,Risk factors,,,
5c5ffbe66a43c846fd20725dd3e4ad45,897d3bb2e7e3c0004758da80206a7d75,3991,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Age;Other,,Significant,Adjusted,Both,Population based,Persons under investigation,,,724.0,Nigeria,,,Jan 01,2018.0,,Jun 06,2019.0,,False,,,False,False,,Risk factors,,,
5c5ffbe66a43c846fd20725dd3e4ad45,b9566366a59b6b78a34a0816f0cc09c0,3991,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Other,,Not significant,Adjusted,Both,Population based,Persons under investigation,,,724.0,Nigeria,,,Jan 01,2018.0,,Jun 06,2019.0,,False,,,False,False,,Risk factors,,,
9f6622db6a31bc5d28564c20f314d4ef,11557a5a2c34408a757c0d99ae3dc445,4144,Lassa mammarenavirus,Reproduction number (Basic R0),1.1868,0.0,No units,,,Unspecified,,,,,,,,,,,False,,,False,False,Endemic,,Next generation matrix,,False,False,,,,,,Unspecified,Population based,Persons under investigation,,,,Nigeria,,,,2018.0,,,2022.0,,False,,,False,False,Other,Reproduction number,,,
5da1e6fb63d7dd0f9a7e4d0b2df3a21a,24a7776911d3ef304e62d6c0ab38a44e,4207,Lassa mammarenavirus,Reproduction number (Basic R0),1.1299,0.0,No units,,,Unspecified,,,,,,,,,,,False,,,False,False,Unspecified,,Next generation matrix,,False,False,,,,,,Unspecified,Population based,Persons under investigation,,,,Nigeria,,3.0,Jan 01,2021.0,19.0,May 05,2021.0,,False,,,False,False,Other,Reproduction number,,,
d7d8fa31fe3fbe2936d94b520ae2bf31,a5ff5d0fe7b4bc72f1f52ea904f9259c,4314,Lassa mammarenavirus,Severity - case fatality rate (CFR),19.0,0.0,Percentage (%),16.0,31.0,Unspecified,,,,,,12.0,62.0,,,,False,,,False,False,Endemic,Unspecified,,"Occupation, Other",True,False,,,,,,Both,Population based,Persons under investigation,,,62.0,Nigeria,Ebonyi State,1.0,Jan 01,2018.0,31.0,Mar 03,2018.0,,False,,,False,False,,Severity,16 - 31,,
d7d8fa31fe3fbe2936d94b520ae2bf31,d3baac40ad90f6315ba7f3c0cb4afcb1,4314,Lassa mammarenavirus,Human delay - incubation period,7.0,0.0,Days,,,Unspecified,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Population based,Persons under investigation,,,62.0,Nigeria,Ebonyi State,1.0,Jan 01,2018.0,31.0,Mar 03,2018.0,,False,,,False,False,,Human delay,,,
7d2b6923efb6a15cba79119c1c605a5f,b8aadacb91bb14661859d78d76981a86,4595,Lassa mammarenavirus,Seroprevalence - Unspecified,15.5,0.0,Percentage (%),,,Unspecified,,,,,,15.0,97.0,,,,False,,,False,False,Unspecified,,,"Age, Occupation, Sex",True,False,,,,,,Both,Trade / business based,Mixed groups,3.0,56.0,97.0,Nigeria,"Pankshin, Plateau State",,Aug 08,1976.0,,Aug 08,1976.0,,False,,,False,False,,Seroprevalence,,,
f1344dc6df29b20cb88578fa1dcdcf0f,574678ece5c5fcc7272c1bd492b49744,4684,Lassa mammarenavirus,Seroprevalence - IFA,,0.0,Percentage (%),0.0,52.0,,,,,,,,,,,,False,,,False,False,Endemic,,,"Age, Region, Sex",True,True,,,,,,Both,Community based,General population,,,,Sierra Leone,"Palima, Semewabu, Konia, Tongola, Njakundoma, Niahun, Kpandebu, Neama, Lowoma, Landoma, Bomie, Yengema, Kamethe, Kamabunyele, Kathumpe",,,,,,,,False,,,False,False,,Seroprevalence,0 - 52,,
53fd4f518d3caba6ee4f713b5699c0f8,8c834a575d6c0e3ca28cc3b8bced9239,4727,Lassa mammarenavirus,Severity - case fatality rate (CFR),63.0,0.0,Percentage (%),,,Unspecified,,,,,,36.0,57.0,,,,False,,,False,False,Endemic,Unspecified,,,False,False,,,,,,Both,Hospital based,Children,0.0,18.0,57.0,Sierra Leone,Kenema District Of Eastern Province,1.0,Jan 01,2012.0,31.0,Dec 12,2018.0,,False,,,False,False,,Severity,,,
53fd4f518d3caba6ee4f713b5699c0f8,e128ed0d302b4c5ae13ee121da91fe71,4727,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Age;Other;Sex,,Not significant,Not adjusted,Both,Hospital based,Children,0.0,18.0,57.0,Sierra Leone,Kenema District Of Eastern Province,1.0,Jan 01,2012.0,31.0,Dec 12,2018.0,,False,,,False,False,,Risk factors,,,
53fd4f518d3caba6ee4f713b5699c0f8,f61c422f27548b419fac71874afc3ad7,4727,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Other,,Significant,Not adjusted,Both,Hospital based,Children,0.0,18.0,57.0,Sierra Leone,Kenema District Of Eastern Province,1.0,Jan 01,2012.0,31.0,Dec 12,2018.0,,False,,,False,False,,Risk factors,,,
23eb68904ae4f092f0f7310d85c13cad,45932c057e7687540552a9906b6f1ae8,4745,Lassa mammarenavirus,Severity - case fatality rate (CFR),36.0,0.0,Percentage (%),,,Unspecified,,,,,,4.0,11.0,,,,False,,,False,False,Unspecified,Naive,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,20.0,56.0,11.0,Liberia,Zorzor,,Mar 03,1972.0,,Apr 04,1972.0,,False,,,False,False,,Severity,,,
23eb68904ae4f092f0f7310d85c13cad,3993b9ea5d6d48468016a329eacbdd9c,4745,Lassa mammarenavirus,Human delay - incubation period,,0.0,Days,1.0,24.0,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,20.0,56.0,11.0,Liberia,Zorzor,,Mar 03,1972.0,,Apr 04,1972.0,,False,,,False,False,,Human delay,1 - 24,,
23eb68904ae4f092f0f7310d85c13cad,bab38b1b81a3f5a43a4d718b4f8d2d36,4745,Lassa mammarenavirus,Human delay - symptom onset>admission to care,4.0,0.0,Days,,,Mean,,,0.0,7.0,Range,,,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,20.0,56.0,11.0,Liberia,Zorzor,,Mar 03,1972.0,,Apr 04,1972.0,,False,,,False,False,,Human delay,,Range,0 - 7
