article_id,source,pmid,pmcid,doi,title,authors,journal,year,abstract,url,openalex_id,openalex_pdf_url,pathogen,query,harvested_at,downloaded,downloaded_path,download_attempted_at,download_source,download_error
PMID_42495570,PubMed,42495570,PMC2858583,10.1002/mds.22557,The Efficacy and Safety of Monoclonal Antibodies That Target Alpha-Synuclein in Parkinson's Disease: A Systematic Review.,"Coles, Daniel; Kalyana, Anish; Khalil, Sameer; Chauhan, Dhyana; Rupasinghe, Thiara; Costello, Charlie; Batla, Amit; Young, Tim",Parkinson's disease,2026,"BACKGROUND: Parkinson's disease is a progressive neurodegenerative disorder with no currently approved disease-modifying therapies. Alpha-synuclein targeting monoclonal antibodies provide a potential therapeutic strategy.
OBJECTIVES: To evaluate published studies of the efficacy and/or safety of monoclonal antibodies that target alpha-synuclein in human subjects.
METHODS: A systematic review of peer-reviewed journal articles was conducted. PubMed, Embase and Scopus were searched up to March 2, 2025. Results were synthesised narratively. Risk of bias was assessed, and sensitivity analysis excluding studies with high risk was performed.
RESULTS: After screening 1509 papers, 10 publications incorporating a total of 13 studies were included. These assessed Prasinezumab, Cinpanemab, Exidavnemab and Lu-AF82422 with heterogeneity amongst studies. Tolerability was generally favourable across all studies. Cinpanemab showed almost no efficacy, whilst Prasinezumab demonstrated mixed motor symptom improvements. Safety profiles for all monoclonal antibodies reflected mostly consistent rates of adverse events. Six studies were removed in the sensitivity analysis due to high risks of bias, which reduced Prasinezumab's apparent efficacy findings.
CONCLUSIONS: The efficacy of monoclonal antibodies in Parkinson's disease remains uncertain with most positive results coming from the studies with high risks of bias. Prasinezumab demonstrated an efficacy profile with the potential of significance, warranting further research. This lack of efficacy reported with Cinpanemab is consistent with the manufacturer's decision to discontinue it. Safety data on Exidavnemab and Lu-AF82422 in healthy volunteers support further investigation in Parkinson's disease patients. Future trials may benefit from the inclusion of subjects at earlier disease stages, diagnosed before clinical features have emerged. Trial Registration: ClinicalTrials.gov identifier: NCT03100149.",https://pubmed.ncbi.nlm.nih.gov/42495570/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42495269,PubMed,42495269,PMC4717232,10.1007/s00415-021-10685-5,Freezing of gait and the effects of vibrotactile cueing in Parkinson's disease-a study protocol of a cross-sectional multimodal brain imaging approach in virtual walking scenarios.,"Göcking, Tim; Stojan, Robert; Maas, Stefan A; Kutz, Dieter F; Voelcker-Rehage, Claudia",Frontiers in neuroscience,2026,"BACKGROUND: Freezing of gait (FOG) is one of the most debilitating motor symptoms in Parkinson's disease (PD), affecting a substantial proportion of people with PD. Numerous hypothetical mechanisms exist, attempting to explain FOG. Current evidence originated from stationary measures in lying positions, limiting the understanding of neurophysiological changes elicited by FOG episodes during regular locomotion. Neurophysiological aspects of FOG, especially in response to vibrotactile cueing, have been explored only by a few studies. To address this gap, the current study aims to investigate FOG episodes in people with PD and the impact of vibrotactile cueing while walking through virtual environments on a self-paced treadmill.
METHODS: Thirty people with Parkinson's Disease and FOG will be recruited. They will undergo screening and familiarization before performing different walking tests in virtual reality using the Gait Real-time Analysis Interactive Lab (GRAIL). Participants will perform two experimental blocks, each consisting of four walking trials of approximately 10 min. A break of 10 to 30 min will be provided between blocks. Walking with or without vibrotactile cueing will be performed in alternation. During walking, electrocortical (EEG), hemodynamic (fNIRS), kinematic data (3D motion capture), and kinetic data (force plates) will be recorded. Data will be analyzed to investigate spatiotemporal and frequency characteristics of electrocortical and hemodynamic brain activity related to FOG and the impact of vibrotactile cueing on neural signatures and gait improvements in FOG.
DISCUSSION: Combining neurophysiological measurements of EEG and fNIRS paired with kinematics and kinetics will provide insights into the cortical and behavioral changes associated with FOG and vibrotactile cueing, to derive results that can be used for the design of intervention strategies for treating PD.
STUDY PROTOCOL REGISTRATION: https://drks.de/search/de/trial/DRKS00034584, identifier DRKS00034584.",https://pubmed.ncbi.nlm.nih.gov/42495269/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42494717,PubMed,42494717,PMC6680214,10.1016/j.parkreldis.2025.107579,"Clinical and Cost-Effectiveness of the ""UCL Live Well With Parkinson's"" Toolkit: A Randomised Controlled Trial.","Schrag, Anette; Kantilal, Kumud; Rookes, Tasmin; Gardner, Benjamin; Ambler, Gareth; Hunter, Rachael; Davies, Nathan; Atkinson, Catherine; Schartau, Patricia; Adeleke, Mariam; Gonzalez, Lina; Wang, Jiunn; Carmody, Maria; Walters, Kate",The Lancet regional health. Europe,2026,"BACKGROUND: Self-management approaches in people with Parkinson's disease (PD) have potential to improve patient outcomes and reduce complications leading to hospital admissions. We aimed to evaluate the clinical and cost-effectiveness of the UCL Live Well with Parkinson's toolkit, a facilitated self-management intervention for people with PD.
METHODS: This two-arm randomised controlled trial in England (Trial Registration: ISRCTN92831552) recruited community-dwelling people with PD from NHS sites and self-referral. They were randomly assigned to the intervention or treatment as usual (TAU), and assessed at baseline, 6- and 12-month follow-up. The primary outcome was the PDQ-39 score, a PD-specific health-related quality of life measure, at 12-months with planned subgroup analyses. Secondary outcomes included non-motor and motor activities of daily living (MDS-UPDRS part I&II), utility values and QALYs derived from the EQ-5D-5L, and total health and social care costs over 12-months. The economic evaluation was based on cost-utility analysis using cost per QALY. All assessors were blinded to group allocation. Analysis was by intention to treat.
FINDINGS: 166 participants were randomised to the intervention and 180 to TAU, with 12-month follow-up assessments available in 141 (84.9%) and 164 (91.1%), respectively. The primary endpoint (PDQ-39 score) was similar for patients in the intervention and TAU groups (-1.03; 95% CI (-3.03 to 0.97)). Subgroup analyses of PDQ-39 scores in underserved groups however favoured the intervention (-4.0; 95% CI (-6.8 to -1.1)). The combined MDS-UPDRS part I + II score was improved in the intervention compared to the TAU group (-2.61; 95% CI (-4.58 to -0.64)). QALYs were not different between groups (0.018; 95% CI (-0.006 to 0.042) but total health and social care costs over 12-months were lower in the intervention group compared to TAU (-£1282; 95% CI (-£2700 to -£118)), driven mainly by reduced unplanned hospital admissions. Adverse events were similar in both groups. The Live Well with Parkinson's intervention alongside TAU was 99% cost-effective compared to TAU at a decision threshold of £20,000 per QALY and 98% at £30,000.
INTERPRETATION: The UCL Live Well with Parkinson's toolkit did not significantly improve health-related quality of life scores overall but improved activities of daily living and reduced health-care costs in comparison to TAU, mainly through reduced unplanned hospital admissions.
FUNDING: National Institute for Health and Care Research RP-PG-1016-20001.",https://pubmed.ncbi.nlm.nih.gov/42494717/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42494362,PubMed,42494362,,10.1177/1877718x261463936,Regulatory endorsement for the application of α-synuclein seed amplification assay as a susceptibility and risk biomarker for clinical trials targeting synucleinopathies.,"Stephenson, Diane; Concha-Marambio, Luis; Lanz, Tom; Merchant, Kalpana; Brockmann, Kathrin; King, Nicholas; Carrillo, Laura; Pedata, Anne; Kocherla, Harsha; Hutten, Samantha J; Critical Path for Parkinson's Consortium",Journal of Parkinson's disease,2026,"Transformation in the neurosciences in biomarkers is enabling novel therapeutic strategies targeting earlier stages of disease prior to onset of clinical symptoms. Emerging progress in the area of synucleinopathies, including Parkinson's disease (PD) and dementia with Lewy bodies (DLB) have significant implications for clinical trials. Misfolded α-synuclein aggregates (syn-seeds) propagate by templated misfolding of native α-synuclein, driving disease spread. The advent of the α-synuclein seed amplification assay (syn SAA) now enables highly sensitive and specific detection of syn-seeds in cerebrospinal fluid (CSF), allowing in vivo identification of underlying α-synuclein pathology, including in individuals prior to the onset of motor symptoms.To support regulatory alignment, the Critical Path Institute's Critical Path for Parkinson's (CPP) consortium compiled and evaluated the totality of scientific evidence in the area of syn SAA as an in vivo measure of misfolded alpha synuclein in CSF and submitted it to the U.S. Food and Drug Administration (FDA) in a request for a Biomarker Letter of Support (LoS). Within three months of submission, the FDA issued a LoS endorsing CSF syn SAA as a susceptibility and risk biomarker for use in clinical trials targeting α-synuclein-related neurodegenerative diseases, enabling enrichment of participants with underlying pathology and reducing trial risk. These data have enabled the development of biological classification frameworks for synucleinopathies that define disease based on molecular pathology rather than clinical symptoms alone.This review summarizes the regulatory-grade evidence supporting syn SAA and discusses its implications for biologically driven clinical trial design and early-intervention strategies.",https://pubmed.ncbi.nlm.nih.gov/42494362/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42493620,PubMed,42493620,PMC3876818,10.1124/mol.113.087346,Synthetic cooling agents enhance nicotine reinforcement and mesolimbic dopamine signaling.,"Maddox, Sarah K; Mensah, Esther N; Young, Lauren E; Strcula, Hannah D; Perelman, Shane V; Sword, M Kyle; Henderson, Brandon J",Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,2026,"Flavor additives in electronic delivery systems (ENDS) have been shown to enhance nicotine reinforcement. Although some states and cities have pursued implementation of menthol bans, synthetic coolants such as WS-3 and WS-23 have emerged as substitutes. In this study, we investigated the impact of WS-3 and WS-23 on nicotine self-administration behavior and dopamine (DA) release in the nucleus accumbens (NAc) core. To model nicotine reinforcement, we used an E-Vape® self-administration (EVSA) assay and observed that male and female mice exposed to nicotine plus WS-3 and WS-23 exhibited enhanced self-administration behavior when compared to mice exposed to nicotine alone or PGVG (control treatment). We also observed that the enhancement in nicotine self-administration is similar to what is observed with menthol. To measure changes in dopamine release, we used fast-scan cyclic voltammetry (FSCV) and fiber photometry. Here, we observed that WS-3 and WS-23 increased the amount of dopamine released in the NAc under both tonic (5 Hz) and phasic (60 Hz) stimulation conditions when compared with nicotine-alone. Fiber photometry recordings showed that the WS-3 and WS-23 enhanced nicotine-stimulated dopamine release in the NAc core. Using electrophysiology and microscopy assays, we observed that synthetic coolants enhance the intrinsic excitability of ventral tegmental area (VTA) dopamine neurons and enhance nicotine-induced upregulation of nicotinic acetylcholine receptors (nAChRs). In both FSCV and photometry assays, synthetic coolants produced enhancements in dopamine signaling that were comparable in magnitude to those observed with menthol. These findings demonstrate that synthetic cooling agents enhance nicotine reinforcement and are associated with increased mesolimbic dopamine signaling, enhanced VTA dopamine neuron excitability, and increased nicotine-induced nAChR upregulation.",https://pubmed.ncbi.nlm.nih.gov/42493620/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42492827,PubMed,42492827,,10.1016/j.nano.2026.102999,DFO biofunctionalized CaTiO₃@CS/SF-DFO scaffolds for regulating Schwann cells and dorsal root ganglion behaviors.,"Si, Junzeng; Yang, Xiting; Li, Tingting; Lu, Xiangdong","Nanomedicine : nanotechnology, biology, and medicine",2026,"Peripheral nerve injury (PNI) repair faces great hurdles. Autologous nerve grafts, the clinical gold standard, suffer from donor shortage and secondary injury, while traditional nerve conduits yield unsatisfactory regeneration. Herein, we fabricated an electrospun anisotropic chitosan/silk fibroin scaffold embedded with calcium titanate nanoparticles (CTO@CS/SF), modified by dopamine to conjugate deferoxamine (DFO) for PNI treatment. We fully characterized the scaffold's microstructure, wettability, mechanical properties and degradability, and evaluated its bioactivity via Schwann cells (SCs), dorsal root ganglia (DRG) and endothelial cells. Highly aligned fibers and elevated hydrophilicity were observed in DFO-loaded samples. The 5% DFO group greatly boosted proliferation, migration and spreading of RSC96 cells, and induced longer oriented axonal extension of DRG neurons. Mechanically, DFO upregulated YAP (proliferation/migration) and EGR2 (myelination), driving SCs toward a myelinating phenotype. This DFO-functionalized CTO@CS/SF biomaterial offers a promising candidate for peripheral nerve regenerative therapy.",https://pubmed.ncbi.nlm.nih.gov/42492827/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42491823,PubMed,42491823,PMC2723103,10.1038/s41573-020-0088-2,Bioinformatics identification of forkhead box O3 and the proto-oncogene tyrosine-protein kinase receptor RET as aging-associated biomarkers linked to immune cell infiltration in Parkinson's disease.,"Zheng, Haoran; Guan, Ao; Li, Xiang; Zhang, Xiang; Zheng, Lan; Zhao, Yanxin",CytoJournal,2026,"OBJECTIVES: Parkinson's disease (PD), the second most prevalent neurodegenerative disease, is closely linked to aging and immune system dysfunction. This study aims to explore potential aging-related biomarkers of PD and examine their diagnostic value, in addition to their relationship with immune cell infiltration, to identify novel therapeutic targets.
METHODS: Gene expression profiles from the gene expression omnibus (GEO) database (GSE20163, GSE20164, and GSE8397) were analyzed. Aging-related genes associated with PD were screened using weighted gene co-expression network analysis. Subsequent functional enrichment analysis, protein‒protein interaction (PPI) network mapping, and least absolute shrinkage and selection operator regression were used to identify key biomarker candidates. A receiver operating characteristic (ROC) curve analysis was applied to evaluate diagnostic efficacy. Immune cell infiltration was assessed through Spearman correlation analysis, and the expression of key biomarkers was validated in both cellular and animal PD models.
RESULTS: Eighteen aging-related genes were identified through a PPI network analysis. Seven genes, including forkhead box O3 (FOXO3) and the proto-oncogene tyrosine-protein kinase receptor rearranged during transfection (RET), showed potential as diagnostic biomarkers for PD. Gene set enrichment analysis revealed that these biomarkers correlated with immune cell infiltration patterns in PD patients. The ROC curve analysis indicated high diagnostic accuracy for these genes across multiple datasets (area under the curve = 96.3158). In vivo and in vitro validation confirmed significant changes in the expression of RET and FOXO3 in PD samples, highlighting their relevance as biomarkers.
CONCLUSION: Our findings suggest that RET and FOXO3 are promising aging-related biomarkers for PD, potentially providing new insights into the early diagnosis and targeted treatment of PD. These biomarkers also reflect the complex interplay between aging, immunity, and PD pathogenesis.",https://pubmed.ncbi.nlm.nih.gov/42491823/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42490867,PubMed,42490867,PMC11011817,10.3390/ijms25073812,GLP-1 receptor agonists in Parkinson's disease: a meta-analysis revealing motor benefit and highlighting mood improvement.,"Chen, Yutong; Zhang, Zhehao; Liu, Zheng; Lv, Tingting; Ye, Mengfei; Yan, Junwei; Zhang, Min",Frontiers in neurology,2026,"BACKGROUND: GLP-1 receptor agonists (GLP-1RAs) show promise for Parkinson's disease (PD), but their comprehensive efficacy and safety profiles remain unclear.
METHODS: We conducted a meta-analysis of 8 randomized trials (n = 850 PD patients) evaluating GLP-1RAs (Exenatide, Lixisenatide, Liraglutide, NLY01) versus placebo over treatment periods of 36-52 weeks and follow-up durations of 8-12 weeks (except one study with a 12-month follow-up). Outcomes included motor/non-motor symptoms assessed by validated scales and adverse events.
RESULTS: GLP-1RAs significantly improved motor function post-treatment (SMD = -0.21, 95% CI -0.35 to -0.07, p = 0.003; I 2 = 70.2%) and at follow-up (SMD = -0.32, 95% CI -0.55 to -0.08, p = 0.009; I 2 = 48.5%). Exploratory analyses suggested an association between GLP-1RA treatment and improved mood outcomes post-treatment (SMD = -0.36, 95% CI -0.58 to -0.14, p = 0.001; I 2 = 54.0%) and sustained at follow-up (SMD = -0.27, 95% CI -0.48 to -0.06, p = 0.013; I 2 = 0.0%). Cognitive function improved during follow-up (SMD = -0.34, 95% CI -0.50 to -0.18, p < 0.001; I 2 = 1.1%). Weight loss (OR = 3.87, 95% CI 1.88 to 7.94, p < 0.001; I 2 = 47.7%) and gastrointestinal disorders (OR = 2.85, 95% CI 2.29 to 3.54, p < 0.001; I 2 = 32.4%) were more frequent with GLP-1RAs, but PD symptom exacerbation was reduced (OR = 0.60, 95% CI 0.38 to 0.94, p = 0.025; I 2 = 0.0%).
CONCLUSION: GLP-1RAs provide multidimensional benefits in PD, extending beyond motor control to mood and cognition. These findings support their therapeutic repurposing, with side effects being manageable.
SYSTEMATIC REVIEW REGISTRATION: https://www.crd.york.ac.uk/PROSPERO/view/CRD420251170531, CRD420251170531.",https://pubmed.ncbi.nlm.nih.gov/42490867/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42489906,PubMed,42489906,PMC12816337,10.3389/fdgth.2025.1732759,Large language models as a screening tool for the qualification of patients with Parkinson's disease for device-aided therapies.,"Pobudejski, Paweł; Toś, Mateusz; Nyczka, Krzysztof; Duda, Krzysztof; Chmiela, Tomasz; Siuda, Joanna","Journal of neural transmission (Vienna, Austria : 1996)",2026,"Motor complications become increasingly prominent as Parkinson's disease (PD) progresses. Although device-aided therapies (DAT) improve symptoms control in advanced PD, referral practices remain inconsistent, partly due to unequal access to specialist centers. Screening tools such as MANAGE-PD help identify patients who may benefit from DAT, while large language models (LLMs) are emerging as scalable clinical decision-support tools. To assess the screening performance and clinical safety of LLM-based triage in identifying PD patients eligible for DAT and to compare LLMs classifications with specialist assessments and MANAGE-PD. This retrospective single-center study included 279 DAT-naïve PD patients referred for advanced therapy evaluation. Clinical data covering motor complications, treatment burden, functional impairment and non-motor symptoms were transformed into standardized narrative case summaries. Seven commercially available LLMs were evaluated in a zero-shot setting, and model outputs were compared with specialist qualification decisions used as the reference standard, and with MANAGE-PD classifications. Sensitivity, specificity, predictive values, accuracy and agreement statistics were analyzed. The best-performing model (gemini-2.5-flash) achieved 100% sensitivity with no false-negative classifications. Specificity reached 69.2%, and overall accuracy was 78.5%. Agreement with specialist decisions was similar for LLM-based screening and MANAGE-PD (κ ≈ 0.575 vs. 0.567), with no significant differences in Cohen's kappa (p = 0.81) or discordant classifications (McNemar p = 1.0). LLM-based triage achieved high-sensitivity screening performance comparable to an established clinical screening tool. These findings support a potential role for LLMs as scalable support systems within DAT referral pathways, complementing rather than replacing specialist clinical assessment.",https://pubmed.ncbi.nlm.nih.gov/42489906/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42489905,PubMed,42489905,PMC6447885,10.3892/etm.2019.7397,Plant-derived therapies in Parkinson's disease: a systematic review of clinical evidence.,"Sukmueng, Narumol; Phokaewvarangkul, Onanong; Bhidayasiri, Roongroj","Journal of neural transmission (Vienna, Austria : 1996)",2026,"Levodopa remains the cornerstone of Parkinson's disease (PD) treatment; however, long-term use is associated with motor complications, including fluctuations and dyskinesia. Non-motor symptoms also worsen over time, reflecting both disease progression and treatment-related effects. These limitations have prompted interest in plant-derived therapies as potential adjunctive options, although clinical evidence remains unclear. To systematically review clinical evidence on plant-derived therapies in PD, focusing on motor symptoms, non-motor symptoms, and motor complications. PubMed, Scopus, and ScienceDirect were searched to identify eligible studies assessing plant-derived therapies for PD. Risk of bias and evidence classification were assessed using established methods. The review followed PRISMA 2020 guidelines and was registered in PROSPERO (CRD420261276805). Twenty-three included studies evaluated six plant-derived therapies. Mucuna pruriens was supported by Grade A evidence for motor improvement, with benefits comparable to levodopa and increased ON time without worsening dyskinesia. It also reduced dyskinesia (Grade B). Apium graveolens improved motor symptoms, sleep, and quality of life (Grade B). Curcuma longa improved autonomic and non-motor symptoms (Grade C). Bacopa monnieri improved emotional symptoms (Grade B). Glycine max increased ON time and reduced dyskinesia (Grade C). Cannabis sativa showed no motor benefit (Grade A), with inconclusive non-motor outcomes. Selected plant-derived therapies may offer symptom-specific benefits in PD. However, the available evidence is limited, and grading reflects study hierarchy rather than the certainty of clinical effect. Therefore, interpretation of this information should be cautious. Larger, well-designed randomised trials are required to confirm efficacy and safety.",https://pubmed.ncbi.nlm.nih.gov/42489905/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42489634,PubMed,42489634,,10.1186/s43058-021-00181-2,Remote Monitoring Enhanced Outpatient Physical Therapy: A Mixed-Methods Implementation Study.,"Hohl, Kristen; Hendricksen, Monica; Handlery, Reed; Redd, Hannah; Smaller, Kevin; Jackson, Steven; Rafferty, Miriam R",Journal of neurologic physical therapy : JNPT,2026,"BACKGROUND AND PURPOSE: Remote therapeutic monitoring uses technology to track physical activity and exercise. This study evaluates the implementation outcomes and effects of remote therapeutic monitoring on steps and exercise over 6 months.
METHODS: Mixed-methods were used in this hybrid type 2 effectiveness implementation report in outpatients with Parkinson's disease, multiple sclerosis, stroke, concussion, post-COVID-fatigue, or musculoskeletal pain. Participants wore activity trackers synced to a mobile application. Clinicians evaluated activity, tailored goals, and performed clinical measures as part of their physical therapy. Effects were measured using daily steps and weekly aerobic exercise minutes. Implementation outcomes synthesized data from medical records, surveys, exit interviews, and meeting notes.
RESULTS: Forty-two patient participants (mean age 56 ± 16 years; 55% female) enrolled in this study; 81% (n = 34) completed 6 months of monitoring. Fidelity to participant tracker use and clinician goal setting were high. Daily steps increased from 4892 ± 3694 to 5958 ± 4385, and weekly exercise from 44 ± 66 to 83 ± 85 minutes. Mixed effects models showed significant but decelerating improvements (steps: β = 87.5, P = 0.002; β2 = -2.4, P = 0.01; exercise: β = 3.6, P = 0.002; β2 = -0.1, P = 0.006). Participant interviews showed motivation and accountability drove engagement, while health and technology issues were barriers.
DISCUSSION AND CONCLUSIONS: This first study of remote therapeutic monitoring of steps and exercise in physical therapy suggests therapist-supported monitoring is implementable and may enhance long-term physical activity and exercise participation.",https://pubmed.ncbi.nlm.nih.gov/42489634/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42487477,PubMed,42487477,PMC11327309,10.1111/ane.13156,Attitudes in Patients With Prodromal and Overt α-Synucleinopathy Toward Risk Disclosure: A Nationwide Registry.,"Yilmaz, Rezzak; Çakan, Gülce Coşku Yılmaz; Karadağ, Yeşim Sücüllü; Hoş, Ülkü Dübüş; Acarer, Ahmet; Kabeloğlu, Vasfiye; Sonkaya, Rıza; Genç, Gençer; Gunduz, Aysegul; Koçer, Bilge; Yılmaz, Hikmet; Erer, Sevda; Gultekin, Murat; Tokçaer, Ayşe Bora; Ataoğlu, Esra Erkoç; Samanci, Bedia; Gençler, Onur Serdar; Tuncel, Rasim; Şahin, Erdi; Pak, Tina; Demirelli, Derya Selçuk; İbiş, Selen Yılmaz; Çöklü, Hilal; Baydemir, Recep; Altun, Rümeysa Unkun; Güllü, Gizem; Çiftçi, Ömer Faruk; Metin, Kübra Mehel; Demiryürek, Bekir Enes; Çakmaklı, Gül Yalçın; Bilgiç, Başar; Dogu, Okan; Özer, Feriha; Aksu, Murat; Berktas, Deniz Tuncel; Akyildiz, Utku Ogan; Karadeniz, Derya; Çokal, Burcu Gökçe; Demir, Aylin Bican; Gençdal, Işıl Yazıcı; Saritas, Aysegul Seyma; Ak, Aysin Kısabay; Şahin, Ayşenur; Aslan-Kara, Kezban; Ismailogullari, Sevda; Tezer, F Irsel; Hanağası, Haşmet; Akbostancı, M Cenk; St Louis, Erik K; Şenel, Gülçin Benbir",Movement disorders clinical practice,2026,"BACKGROUND: Identification of individuals at increased risk for synucleinopathies is becoming more feasible with advances in biomarkers. However, the ethical and practical aspects of communicating disease risk remain unresolved, particularly across diagnostic groups and cultural contexts.
OBJECTIVES: We aimed to evaluate attitudes toward disclosure of future synucleinopathy risk among individuals with isolated/idiopathic REM sleep behavior disorder (iRBD), as well as in individuals who developed Parkinson's disease (PD), or multiple system atrophy (MSA), in a large non-Western registry.
METHODS: This nationwide survey study included participants from 28 movement disorders and sleep centers across Türkiye. Questionnaires assessing attitudes toward risk disclosure, additional testing, and clinical trial participation were administered face-to-face. Responses were analyzed using contingency tables and regression models. Results are reported following the Consensus-Based Checklist for Reporting of Survey Studies (CROSS) guideline.
RESULTS: Among 1385 participants (1039 PD, 107 MSA, 239 iRBD), individuals with iRBD showed the highest support for risk disclosure (88.3%), exceeding PD (64.4%) and MSA (51.9%). Approval declined modestly (3-8%) when framed within the absence of disease-modifying treatment. iRBD participants were more willing for additional testing but less willing to join clinical trials (31.8%) than PD (45.3%) or MSA (48%). MSA patients expressed the greatest concern about psychological impact. Male sex had more favorable views on disclosure and trial participation, while younger and better-educated participants favored additional testing.
CONCLUSIONS: Attitudes toward risk disclosure differ markedly across the synucleinopathy spectrum and demographic characteristics. Culturally informed and diagnosis-specific disclosure strategies will be essential for trial recruitment and patient-centered care.",https://pubmed.ncbi.nlm.nih.gov/42487477/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42487434,PubMed,42487434,,10.35371/aoem.2026.38.e20,"Reframing welders' parkinsonism: from the ""idiopathic"" label to biological causation and legal recognition.","Lee, Chul Gab",Annals of occupational and environmental medicine,2026,"In Korea, welders diagnosed with ""idiopathic Parkinson's disease (iPD)"" often face denial of workers' compensation, as ""idiopathic"" is interpreted as excluding occupational contribution. This narrative review examines whether a categorical distinction between iPD and ""toxic parkinsonism"" is defensible on diagnostic, pathological, neuroimaging, epidemiological, causal-inference, and legal grounds. The 2024 NSD-ISS (Neuronal α-synuclein disease Integrated Staging System) and SynNeurGe (Synuclein-Neurodegeneration-Gene) frameworks challenge categorical use of the ""idiopathic"" label by defining Parkinson's disease (PD)-related disease biologically, irrespective of etiology. Nonhuman primate studies show that chronic low-dose manganese exposure can produce nigrostriatal deficits and α-synuclein aggregation overlapping with PD biology. Dichotomous use of FP-CIT dopamine transporter imaging or levodopa responsiveness to separate manganese poisoning from iPD is therefore scientifically unsound, as chronic welding exposure can induce presynaptic dysfunction and treatment responses indistinguishable from PD. Epidemiological findings diverge methodologically: direct clinical examination has reported elevated parkinsonism prevalence among welders, whereas administrative cohorts have generally found no increased PD risk. This divergence is plausibly explained by differences in case ascertainment, exposure assessment, healthy-worker-survivor selection, and disease latency. Bradford Hill and Rothman frameworks support a causal interpretation, although validated biomarkers and dose-response thresholds remain undefined. Under Korea's Industrial Accident Compensation Insurance Act, causation is evaluated as a ""proximate causal relationship"" rather than strict scientific proof. A multi-hit model integrating genetic predisposition, aging, and cumulative environmental exposure supports recognition under this standard, and compensation eligibility should not depend on whether the diagnosis label is 'PD' or 'parkinsonism.' When parkinsonian symptoms occur in welders with at least approximately 20,000 exposure-weighted welding hours, or with substantial high-intensity exposure such as confined-space welding, inadequate ventilation, or flux-cored arc welding, occupational contribution should be considered under a weight-of-evidence approach. This criterion is sufficient for recognition but is not a necessary condition.",https://pubmed.ncbi.nlm.nih.gov/42487434/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
